Seqname,Source,FeatureType,Start,End,Score,Strand,Frame,x1,x2,Name,x3,Gene,gene_type,x5,x6
NC_017628.1,RefSeq,gene,3933427,3933999,.,-,.,gene-ECOK1_RS19925,ECOK1_RS19925,Gene,protein_coding,ECOK1_RS19925,ECOK1_3848,gene-ECOK1_RS19925,ECOK1_RS19925
NC_017628.1,RefSeq,gene,3933950,3934513,.,-,.,gene-ECOK1_RS19930,ECOK1_RS19930,Gene,protein_coding,ECOK1_RS19930,ECOK1_3849,gene-ECOK1_RS19930,ECOK1_RS19930
NC_017628.1,RefSeq,gene,3934513,3937107,.,-,.,gene-ECOK1_RS19935,ECOK1_RS19935,Gene,protein_coding,ECOK1_RS19935,ECOK1_3850,gene-ECOK1_RS19935,ECOK1_RS19935
NC_017628.1,RefSeq,gene,3937144,3937896,.,-,.,gene-ECOK1_RS19940,ECOK1_RS19940,Gene,protein_coding,ECOK1_RS19940,ECOK1_3851,gene-ECOK1_RS19940,ECOK1_RS19940
NC_017628.1,RefSeq,gene,3937997,3938701,.,-,.,gene-ECOK1_RS19945,ECOK1_RS19945,Gene,protein_coding,ECOK1_RS19945,ECOK1_3852,gene-ECOK1_RS19945,ECOK1_RS19945
NC_017628.1,RefSeq,gene,3939195,3941642,.,-,.,gene-ECOK1_RS19950,glgP,Gene,glgP,protein_coding,ECOK1_RS19950,ECOK1_3853,gene-ECOK1_RS19950
NC_017628.1,RefSeq,gene,3941661,3943094,.,-,.,gene-ECOK1_RS19955,glgA,Gene,glgA,protein_coding,ECOK1_RS19955,ECOK1_3854,gene-ECOK1_RS19955
NC_017628.1,RefSeq,gene,3943094,3944389,.,-,.,gene-ECOK1_RS19960,glgC,Gene,glgC,protein_coding,ECOK1_RS19960,ECOK1_3855,gene-ECOK1_RS19960
NC_017628.1,RefSeq,gene,3944407,3946380,.,-,.,gene-ECOK1_RS19965,glgX,Gene,glgX,protein_coding,ECOK1_RS19965,ECOK1_3856,gene-ECOK1_RS19965
NC_017628.1,RefSeq,gene,3946377,3948563,.,-,.,gene-ECOK1_RS19970,glgB,Gene,glgB,protein_coding,ECOK1_RS19970,ECOK1_3857,gene-ECOK1_RS19970
NC_017628.1,RefSeq,gene,3948836,3949939,.,-,.,gene-ECOK1_RS19975,asd,Gene,asd,protein_coding,ECOK1_RS19975,ECOK1_3858,gene-ECOK1_RS19975
NC_017628.1,RefSeq,gene,3950131,3950724,.,+,.,gene-ECOK1_RS19980,yhgN,Gene,yhgN,protein_coding,ECOK1_RS19980,ECOK1_3859,gene-ECOK1_RS19980
NC_017628.1,RefSeq,gene,3950781,3952121,.,-,.,gene-ECOK1_RS19985,gntU,Gene,gntU,protein_coding,ECOK1_RS19985,ECOK1_3860,gene-ECOK1_RS19985
NC_017628.1,RefSeq,gene,3952125,3952652,.,-,.,gene-ECOK1_RS19990,gntK,Gene,gntK,protein_coding,ECOK1_RS19990,ECOK1_3861,gene-ECOK1_RS19990
NC_017628.1,RefSeq,gene,3952791,3953786,.,-,.,gene-ECOK1_RS19995,gntR,Gene,gntR,protein_coding,ECOK1_RS19995,ECOK1_3862,gene-ECOK1_RS19995
NC_017628.1,RefSeq,gene,3953879,3954574,.,-,.,gene-ECOK1_RS20000,yhhW,Gene,yhhW,protein_coding,ECOK1_RS20000,ECOK1_3863,gene-ECOK1_RS20000
NC_017628.1,RefSeq,gene,3954697,3955734,.,-,.,gene-ECOK1_RS20005,yhhX,Gene,yhhX,protein_coding,ECOK1_RS20005,ECOK1_3864,gene-ECOK1_RS20005
NC_017628.1,RefSeq,gene,3956068,3956556,.,+,.,gene-ECOK1_RS20015,yhhY,Gene,yhhY,protein_coding,ECOK1_RS20015,ECOK1_3865,gene-ECOK1_RS20015
NC_017628.1,RefSeq,gene,3957967,3958461,.,+,.,gene-ECOK1_RS20025,yrhA,Gene,yrhA,protein_coding,ECOK1_RS20025,ECOK1_3867,gene-ECOK1_RS20025
NC_017628.1,RefSeq,gene,3958911,3959195,.,+,.,gene-ECOK1_RS20030,yrhB,Gene,yrhB,protein_coding,ECOK1_RS20030,ECOK1_3868,gene-ECOK1_RS20030
NC_017628.1,RefSeq,gene,3959233,3960966,.,-,.,gene-ECOK1_RS20035,ggt,Gene,ggt,protein_coding,ECOK1_RS20035,ECOK1_3869,gene-ECOK1_RS20035
NC_017628.1,RefSeq,gene,3961086,3961526,.,+,.,gene-ECOK1_RS20040,yhhA,Gene,yhhA,protein_coding,ECOK1_RS20040,ECOK1_3871,gene-ECOK1_RS20040
NC_017628.1,RefSeq,gene,3961513,3962256,.,-,.,gene-ECOK1_RS20045,ugpQ,Gene,ugpQ,protein_coding,ECOK1_RS20045,ECOK1_3870,gene-ECOK1_RS20045
NC_017628.1,RefSeq,gene,3962253,3963323,.,-,.,gene-ECOK1_RS20050,ugpC,Gene,ugpC,protein_coding,ECOK1_RS20050,ECOK1_3872,gene-ECOK1_RS20050
NC_017628.1,RefSeq,gene,3963325,3964170,.,-,.,gene-ECOK1_RS20055,ugpE,Gene,ugpE,protein_coding,ECOK1_RS20055,ECOK1_3873,gene-ECOK1_RS20055
NC_017628.1,RefSeq,gene,3964167,3965054,.,-,.,gene-ECOK1_RS20060,ugpA,Gene,ugpA,protein_coding,ECOK1_RS20060,ECOK1_3874,gene-ECOK1_RS20060
NC_017628.1,RefSeq,gene,3965152,3966468,.,-,.,gene-ECOK1_RS20065,ugpB,Gene,ugpB,protein_coding,ECOK1_RS20065,ECOK1_3875,gene-ECOK1_RS20065
NC_017628.1,RefSeq,gene,3966865,3967578,.,-,.,gene-ECOK1_RS20075,livF,Gene,livF,protein_coding,ECOK1_RS20075,ECOK1_3876,gene-ECOK1_RS20075
NC_017628.1,RefSeq,gene,3967580,3968347,.,-,.,gene-ECOK1_RS20080,livG,Gene,livG,protein_coding,ECOK1_RS20080,ECOK1_3877,gene-ECOK1_RS20080
NC_017628.1,RefSeq,gene,3968344,3969621,.,-,.,gene-ECOK1_RS20085,livM,Gene,livM,protein_coding,ECOK1_RS20085,ECOK1_3878,gene-ECOK1_RS20085
NC_017628.1,RefSeq,gene,3969618,3970544,.,-,.,gene-ECOK1_RS20090,livH,Gene,livH,protein_coding,ECOK1_RS20090,ECOK1_3879,gene-ECOK1_RS20090
NC_017628.1,RefSeq,gene,3970592,3971701,.,-,.,gene-ECOK1_RS20095,livK,Gene,livK,protein_coding,ECOK1_RS20095,ECOK1_3880,gene-ECOK1_RS20095
NC_017628.1,RefSeq,gene,3972125,3972508,.,+,.,gene-ECOK1_RS20100,panM,Gene,panM,protein_coding,ECOK1_RS20100,ECOK1_3882,gene-ECOK1_RS20100
NC_017628.1,RefSeq,gene,3972696,3973799,.,-,.,gene-ECOK1_RS20110,livJ,Gene,livJ,protein_coding,ECOK1_RS20110,ECOK1_3883,gene-ECOK1_RS20110
NC_017628.1,RefSeq,gene,3974734,3975135,.,+,.,gene-ECOK1_RS20115,ECOK1_RS20115,Gene,protein_coding,ECOK1_RS20115,ECOK1_3884,gene-ECOK1_RS20115,ECOK1_RS20115
NC_017628.1,RefSeq,gene,3975142,3975627,.,+,.,gene-ECOK1_RS20120,ECOK1_RS20120,Gene,protein_coding,ECOK1_RS20120,ECOK1_3885,gene-ECOK1_RS20120,ECOK1_RS20120
NC_017628.1,RefSeq,gene,3975644,3976390,.,+,.,gene-ECOK1_RS20125,ECOK1_RS20125,Gene,protein_coding,ECOK1_RS20125,ECOK1_3886,gene-ECOK1_RS20125,ECOK1_RS20125
NC_017628.1,RefSeq,gene,3976383,3977237,.,+,.,gene-ECOK1_RS20130,ECOK1_RS20130,Gene,protein_coding,ECOK1_RS20130,ECOK1_3887,gene-ECOK1_RS20130,ECOK1_RS20130
NC_017628.1,RefSeq,gene,3977239,3978159,.,+,.,gene-ECOK1_RS20135,ECOK1_RS20135,Gene,protein_coding,ECOK1_RS20135,ECOK1_3888,gene-ECOK1_RS20135,ECOK1_RS20135
NC_017628.1,RefSeq,gene,3978159,3979043,.,+,.,gene-ECOK1_RS20140,dapA,Gene,dapA,protein_coding,ECOK1_RS20140,ECOK1_3889,gene-ECOK1_RS20140
NC_017628.1,RefSeq,gene,3979147,3980001,.,-,.,gene-ECOK1_RS20145,rpoH,Gene,rpoH,protein_coding,ECOK1_RS20145,ECOK1_3890,gene-ECOK1_RS20145
NC_017628.1,RefSeq,gene,3980246,3981304,.,-,.,gene-ECOK1_RS20150,ftsX,Gene,ftsX,protein_coding,ECOK1_RS20150,ECOK1_3891,gene-ECOK1_RS20150
NC_017628.1,RefSeq,gene,3981297,3981965,.,-,.,gene-ECOK1_RS20155,ftsE,Gene,ftsE,protein_coding,ECOK1_RS20155,ECOK1_3892,gene-ECOK1_RS20155
NC_017628.1,RefSeq,gene,3981968,3983464,.,-,.,gene-ECOK1_RS20160,ftsY,Gene,ftsY,protein_coding,ECOK1_RS20160,ECOK1_3893,gene-ECOK1_RS20160
NC_017628.1,RefSeq,gene,3983614,3984210,.,+,.,gene-ECOK1_RS20165,rsmD,Gene,rsmD,protein_coding,ECOK1_RS20165,ECOK1_3894,gene-ECOK1_RS20165
NC_017628.1,RefSeq,gene,3984200,3984469,.,+,.,gene-ECOK1_RS20170,yhhL,Gene,yhhL,protein_coding,ECOK1_RS20170,ECOK1_3895,gene-ECOK1_RS20170
NC_017628.1,RefSeq,gene,3984472,3984831,.,-,.,gene-ECOK1_RS20175,yhhM,Gene,yhhM,protein_coding,ECOK1_RS20175,ECOK1_3896,gene-ECOK1_RS20175
NC_017628.1,RefSeq,gene,3984972,3985598,.,+,.,gene-ECOK1_RS20180,yhhN,Gene,yhhN,protein_coding,ECOK1_RS20180,ECOK1_3897,gene-ECOK1_RS20180
NC_017628.1,RefSeq,gene,3985672,3987870,.,+,.,gene-ECOK1_RS20185,zntA,Gene,zntA,protein_coding,ECOK1_RS20185,ECOK1_3898,gene-ECOK1_RS20185
NC_017628.1,RefSeq,gene,3988139,3988384,.,-,.,gene-ECOK1_RS20190,tusA,Gene,tusA,protein_coding,ECOK1_RS20190,ECOK1_3899,gene-ECOK1_RS20190
NC_017628.1,RefSeq,gene,3988605,3989270,.,+,.,gene-ECOK1_RS20195,yhhQ,Gene,yhhQ,protein_coding,ECOK1_RS20195,ECOK1_3900,gene-ECOK1_RS20195
NC_017628.1,RefSeq,gene,3989343,3989900,.,+,.,gene-ECOK1_RS20200,dcrB,Gene,dcrB,protein_coding,ECOK1_RS20200,ECOK1_3901,gene-ECOK1_RS20200
NC_017628.1,RefSeq,gene,3989904,3991154,.,-,.,gene-ECOK1_RS20205,yhhS,Gene,yhhS,protein_coding,ECOK1_RS20205,ECOK1_3902,gene-ECOK1_RS20205
NC_017628.1,RefSeq,gene,3991253,3992302,.,+,.,gene-ECOK1_RS20210,yhhT,Gene,yhhT,protein_coding,ECOK1_RS20210,ECOK1_3903,gene-ECOK1_RS20210
NC_017628.1,RefSeq,gene,3992357,3992944,.,+,.,gene-ECOK1_RS20215,acpT,Gene,acpT,protein_coding,ECOK1_RS20215,ECOK1_3904,gene-ECOK1_RS20215
NC_017628.1,RefSeq,gene,3993055,3994629,.,+,.,gene-ECOK1_RS20220,nikA,Gene,nikA,protein_coding,ECOK1_RS20220,ECOK1_3905,gene-ECOK1_RS20220
NC_017628.1,RefSeq,gene,3994629,3995573,.,+,.,gene-ECOK1_RS20225,nikB,Gene,nikB,protein_coding,ECOK1_RS20225,ECOK1_3906,gene-ECOK1_RS20225
NC_017628.1,RefSeq,gene,3995570,3996403,.,+,.,gene-ECOK1_RS20230,nikC,Gene,nikC,protein_coding,ECOK1_RS20230,ECOK1_3907,gene-ECOK1_RS20230
NC_017628.1,RefSeq,gene,3996403,3997167,.,+,.,gene-ECOK1_RS20235,nikD,Gene,nikD,protein_coding,ECOK1_RS20235,ECOK1_3908,gene-ECOK1_RS20235
NC_017628.1,RefSeq,gene,3997164,3997970,.,+,.,gene-ECOK1_RS20240,nikE,Gene,nikE,protein_coding,ECOK1_RS20240,ECOK1_3909,gene-ECOK1_RS20240
NC_017628.1,RefSeq,gene,3997976,3998377,.,+,.,gene-ECOK1_RS20245,nikR,Gene,nikR,protein_coding,ECOK1_RS20245,ECOK1_3910,gene-ECOK1_RS20245
NC_017628.1,RefSeq,gene,3998576,3999322,.,+,.,gene-ECOK1_RS20250,ECOK1_RS20250,Gene,protein_coding,ECOK1_RS20250,ECOK1_3911,gene-ECOK1_RS20250,ECOK1_RS20250
NC_017628.1,RefSeq,gene,3999347,3999820,.,+,.,gene-ECOK1_RS20255,ECOK1_RS20255,Gene,protein_coding,ECOK1_RS20255,ECOK1_3912,gene-ECOK1_RS20255,ECOK1_RS20255
NC_017628.1,RefSeq,gene,3999817,4000098,.,+,.,gene-ECOK1_RS20260,ECOK1_RS20260,Gene,protein_coding,ECOK1_RS20260,ECOK1_3913,gene-ECOK1_RS20260,ECOK1_RS20260
NC_017628.1,RefSeq,gene,4000175,4001533,.,+,.,gene-ECOK1_RS20265,ECOK1_RS20265,Gene,protein_coding,ECOK1_RS20265,ECOK1_3914,gene-ECOK1_RS20265,ECOK1_RS20265
NC_017628.1,RefSeq,gene,4001526,4003034,.,+,.,gene-ECOK1_RS20270,ECOK1_RS20270,Gene,protein_coding,ECOK1_RS20270,ECOK1_3915,gene-ECOK1_RS20270,ECOK1_RS20270
NC_017628.1,RefSeq,gene,4003024,4003293,.,+,.,gene-ECOK1_RS20275,ECOK1_RS20275,Gene,protein_coding,ECOK1_RS20275,ECOK1_3916,gene-ECOK1_RS20275,ECOK1_RS20275
NC_017628.1,RefSeq,gene,4003325,4004176,.,+,.,gene-ECOK1_RS20280,ECOK1_RS20280,Gene,protein_coding,ECOK1_RS20280,ECOK1_3917,gene-ECOK1_RS20280,ECOK1_RS20280
NC_017628.1,RefSeq,gene,4004286,4005410,.,-,.,gene-ECOK1_RS20285,yhhJ,Gene,yhhJ,protein_coding,ECOK1_RS20285,ECOK1_3918,gene-ECOK1_RS20285
NC_017628.1,RefSeq,gene,4005410,4008145,.,-,.,gene-ECOK1_RS20290,rbbA,Gene,rbbA,protein_coding,ECOK1_RS20290,ECOK1_3919,gene-ECOK1_RS20290
NC_017628.1,RefSeq,gene,4008142,4009209,.,-,.,gene-ECOK1_RS20295,yhiI,Gene,yhiI,protein_coding,ECOK1_RS20295,ECOK1_3920,gene-ECOK1_RS20295
NC_017628.1,RefSeq,gene,4009272,4009385,.,-,.,gene-ECOK1_RS29225,yhiY,Gene,yhiY,protein_coding,ECOK1_RS29225,gene-ECOK1_RS29225,yhiY
NC_017628.1,RefSeq,gene,4009943,4010995,.,+,.,gene-ECOK1_RS20300,yhiM,Gene,yhiM,protein_coding,ECOK1_RS20300,ECOK1_3923,gene-ECOK1_RS20300
NC_017628.1,RefSeq,gene,4011082,4012275,.,-,.,gene-ECOK1_RS20305,yhiN,Gene,yhiN,protein_coding,ECOK1_RS20305,ECOK1_3924,gene-ECOK1_RS20305
NC_017628.1,RefSeq,gene,4012507,4014006,.,+,.,gene-ECOK1_RS20310,pitA,Gene,pitA,protein_coding,ECOK1_RS20310,ECOK1_3925,gene-ECOK1_RS20310
NC_017628.1,RefSeq,gene,4014077,4014412,.,-,.,gene-ECOK1_RS20315,uspB,Gene,uspB,protein_coding,ECOK1_RS20315,ECOK1_3926,gene-ECOK1_RS20315
NC_017628.1,RefSeq,gene,4014803,4015237,.,+,.,gene-ECOK1_RS20320,uspA,Gene,uspA,protein_coding,ECOK1_RS20320,ECOK1_3927,gene-ECOK1_RS20320
NC_017628.1,RefSeq,gene,4015554,4017023,.,+,.,gene-ECOK1_RS20325,dtpB,Gene,dtpB,protein_coding,ECOK1_RS20325,ECOK1_3928,gene-ECOK1_RS20325
NC_017628.1,RefSeq,gene,4017072,4017824,.,-,.,gene-ECOK1_RS20330,rsmJ,Gene,rsmJ,protein_coding,ECOK1_RS20330,ECOK1_3929,gene-ECOK1_RS20330
NC_017628.1,RefSeq,gene,4017832,4019874,.,-,.,gene-ECOK1_RS20335,prlC,Gene,prlC,protein_coding,ECOK1_RS20335,ECOK1_3930,gene-ECOK1_RS20335
NC_017628.1,RefSeq,gene,4020077,4020919,.,+,.,gene-ECOK1_RS20340,rlmJ,Gene,rlmJ,protein_coding,ECOK1_RS20340,ECOK1_3931,gene-ECOK1_RS20340
NC_017628.1,RefSeq,gene,4020991,4022343,.,+,.,gene-ECOK1_RS20345,gorA,Gene,gorA,protein_coding,ECOK1_RS20345,ECOK1_3932,gene-ECOK1_RS20345
NC_017628.1,RefSeq,gene,4022397,4022480,.,-,.,gene-ECOK1_RS20350,dinQ,Gene,dinQ,protein_coding,ECOK1_RS20350,gene-ECOK1_RS20350,dinQ
NC_017628.1,RefSeq,gene,4023014,4023439,.,+,.,gene-ECOK1_RS20360,arsC,Gene,arsC,protein_coding,ECOK1_RS20360,ECOK1_3934,gene-ECOK1_RS20360
NC_017628.1,RefSeq,gene,4024623,4025189,.,+,.,gene-ECOK1_RS20365,slp,Gene,slp,protein_coding,ECOK1_RS20365,ECOK1_3935,gene-ECOK1_RS20365
NC_017628.1,RefSeq,gene,4025342,4025872,.,+,.,gene-ECOK1_RS20370,dctR,Gene,dctR,protein_coding,ECOK1_RS20370,ECOK1_3936,gene-ECOK1_RS20370
NC_017628.1,RefSeq,gene,4025929,4026957,.,-,.,gene-ECOK1_RS20375,chuS,Gene,chuS,protein_coding,ECOK1_RS20375,ECOK1_3937,gene-ECOK1_RS20375
NC_017628.1,RefSeq,gene,4027006,4028988,.,-,.,gene-ECOK1_RS20380,chuA,Gene,chuA,protein_coding,shuA,ECOK1_RS20380,ECOK1_3938
NC_017628.1,RefSeq,gene,4029672,4030586,.,+,.,gene-ECOK1_RS20390,chuT,Gene,chuT,protein_coding,ECOK1_RS20390,ECOK1_3940,gene-ECOK1_RS20390
NC_017628.1,RefSeq,gene,4030606,4031943,.,+,.,gene-ECOK1_RS20395,hutW,Gene,hutW,protein_coding,ECOK1_RS20395,ECOK1_3941,gene-ECOK1_RS20395
NC_017628.1,RefSeq,gene,4031956,4032450,.,+,.,gene-ECOK1_RS20400,hutX,Gene,hutX,protein_coding,ECOK1_RS20400,ECOK1_3942,gene-ECOK1_RS20400
NC_017628.1,RefSeq,gene,4032450,4033073,.,+,.,gene-ECOK1_RS20405,chuY,Gene,chuY,protein_coding,ECOK1_RS20405,ECOK1_3943,gene-ECOK1_RS20405
NC_017628.1,RefSeq,gene,4033122,4034114,.,+,.,gene-ECOK1_RS20410,shuU,Gene,shuU,protein_coding,chuU,ECOK1_RS20410,ECOK1_3944
NC_017628.1,RefSeq,gene,4034111,4034881,.,+,.,gene-ECOK1_RS20415,ECOK1_RS20415,Gene,protein_coding,ECOK1_RS20415,ECOK1_3945,gene-ECOK1_RS20415,ECOK1_RS20415
NC_017628.1,RefSeq,gene,4034933,4035580,.,-,.,gene-ECOK1_RS20420,yhiD,Gene,yhiD,protein_coding,ECOK1_RS20420,ECOK1_3946,gene-ECOK1_RS20420
NC_017628.1,RefSeq,gene,4035644,4035970,.,-,.,gene-ECOK1_RS20425,hdeB,Gene,hdeB,protein_coding,ECOK1_RS20425,ECOK1_3947,gene-ECOK1_RS20425
NC_017628.1,RefSeq,gene,4036086,4036418,.,-,.,gene-ECOK1_RS20430,hdeA,Gene,hdeA,protein_coding,ECOK1_RS20430,ECOK1_3948,gene-ECOK1_RS20430
NC_017628.1,RefSeq,gene,4036673,4037245,.,+,.,gene-ECOK1_RS20435,hdeD,Gene,hdeD,protein_coding,ECOK1_RS20435,ECOK1_3949,gene-ECOK1_RS20435
NC_017628.1,RefSeq,gene,4038044,4038571,.,+,.,gene-ECOK1_RS20440,gadE,Gene,gadE,protein_coding,ECOK1_RS20440,ECOK1_3950,gene-ECOK1_RS20440
NC_017628.1,RefSeq,gene,4038521,4038850,.,-,.,gene-ECOK1_RS20445,ECOK1_RS20445,Gene,protein_coding,ECOK1_RS20445,gene-ECOK1_RS20445,ECOK1_RS20445,Gene
NC_017628.1,RefSeq,gene,4038910,4040067,.,+,.,gene-ECOK1_RS20450,mdtE,Gene,mdtE,protein_coding,ECOK1_RS20450,ECOK1_3952,gene-ECOK1_RS20450
NC_017628.1,RefSeq,gene,4040092,4043205,.,+,.,gene-ECOK1_RS20455,mdtF,Gene,mdtF,protein_coding,ECOK1_RS20455,ECOK1_3953,gene-ECOK1_RS20455
NC_017628.1,RefSeq,gene,4043568,4044296,.,-,.,gene-ECOK1_RS20460,gadW,Gene,gadW,protein_coding,ECOK1_RS20460,ECOK1_3954,gene-ECOK1_RS20460
NC_017628.1,RefSeq,gene,4044665,4045489,.,-,.,gene-ECOK1_RS20465,gadX,Gene,gadX,protein_coding,ECOK1_RS20465,ECOK1_3955,gene-ECOK1_RS20465
NC_017628.1,RefSeq,gene,4045857,4047257,.,-,.,gene-ECOK1_RS20470,gadA,Gene,gadA,protein_coding,ECOK1_RS20470,ECOK1_3956,gene-ECOK1_RS20470
NC_017628.1,RefSeq,gene,4047468,4048865,.,-,.,gene-ECOK1_RS20475,ccp,Gene,ccp,protein_coding,ECOK1_RS20475,ECOK1_3957,gene-ECOK1_RS20475
NC_017628.1,RefSeq,gene,4049270,4050919,.,+,.,gene-ECOK1_RS20480,treF,Gene,treF,protein_coding,ECOK1_RS20480,ECOK1_3959,gene-ECOK1_RS20480
NC_017628.1,RefSeq,gene,4050970,4051572,.,-,.,gene-ECOK1_RS20485,yhjB,Gene,yhjB,protein_coding,ECOK1_RS20485,ECOK1_3960,gene-ECOK1_RS20485
NC_017628.1,RefSeq,gene,4052092,4052991,.,+,.,gene-ECOK1_RS20490,rcdB,Gene,rcdB,protein_coding,ECOK1_RS20490,ECOK1_3961,gene-ECOK1_RS20490
NC_017628.1,RefSeq,gene,4053040,4054053,.,+,.,gene-ECOK1_RS20495,yhjD,Gene,yhjD,protein_coding,ECOK1_RS20495,ECOK1_3962,gene-ECOK1_RS20495
NC_017628.1,RefSeq,gene,4054446,4055768,.,+,.,gene-ECOK1_RS20500,yhjE,Gene,yhjE,protein_coding,ECOK1_RS20500,ECOK1_3963,gene-ECOK1_RS20500
NC_017628.1,RefSeq,gene,4055809,4057869,.,-,.,gene-ECOK1_RS20505,yhjG,Gene,yhjG,protein_coding,ECOK1_RS20505,ECOK1_3964,gene-ECOK1_RS20505
NC_017628.1,RefSeq,gene,4057939,4058706,.,-,.,gene-ECOK1_RS20510,pdeH,Gene,pdeH,protein_coding,ECOK1_RS20510,ECOK1_3965,gene-ECOK1_RS20510
NC_017628.1,RefSeq,gene,4058938,4059867,.,+,.,gene-ECOK1_RS20520,kdgK,Gene,kdgK,protein_coding,ECOK1_RS20520,ECOK1_3966,gene-ECOK1_RS20520
NC_017628.1,RefSeq,gene,4059963,4061459,.,-,.,gene-ECOK1_RS20525,yhjJ,Gene,yhjJ,protein_coding,ECOK1_RS20525,ECOK1_3967,gene-ECOK1_RS20525
NC_017628.1,RefSeq,gene,4061679,4062965,.,-,.,gene-ECOK1_RS20530,dctA,Gene,dctA,protein_coding,ECOK1_RS20530,ECOK1_3968,gene-ECOK1_RS20530
NC_017628.1,RefSeq,gene,4063148,4065136,.,-,.,gene-ECOK1_RS20535,hmsP,Gene,hmsP,protein_coding,ECOK1_RS20535,ECOK1_3970,gene-ECOK1_RS20535
NC_017628.1,RefSeq,gene,4065218,4068691,.,-,.,gene-ECOK1_RS20540,bcsC,Gene,bcsC,protein_coding,ECOK1_RS20540,ECOK1_3971,gene-ECOK1_RS20540
NC_017628.1,RefSeq,gene,4068673,4069779,.,-,.,gene-ECOK1_RS20545,bcsZ,Gene,bcsZ,protein_coding,ECOK1_RS20545,ECOK1_3972,gene-ECOK1_RS20545
NC_017628.1,RefSeq,gene,4069786,4072125,.,-,.,gene-ECOK1_RS20550,bcsB,Gene,bcsB,protein_coding,ECOK1_RS20550,ECOK1_3973,gene-ECOK1_RS20550
NC_017628.1,RefSeq,gene,4072136,4074754,.,-,.,gene-ECOK1_RS20555,bcsA,Gene,bcsA,protein_coding,ECOK1_RS20555,ECOK1_3974,gene-ECOK1_RS20555
NC_017628.1,RefSeq,gene,4074751,4075503,.,-,.,gene-ECOK1_RS20560,bcsQ,Gene,bcsQ,protein_coding,ECOK1_RS20560,ECOK1_3975,gene-ECOK1_RS20560
NC_017628.1,RefSeq,gene,4075515,4075703,.,-,.,gene-ECOK1_RS20565,bcsR,Gene,bcsR,protein_coding,ECOK1_RS20565,ECOK1_3976,gene-ECOK1_RS20565
NC_017628.1,RefSeq,gene,4075976,4077547,.,+,.,gene-ECOK1_RS20570,bcsE,Gene,bcsE,protein_coding,ECOK1_RS20570,ECOK1_3977,gene-ECOK1_RS20570
NC_017628.1,RefSeq,gene,4077544,4077735,.,+,.,gene-ECOK1_RS20575,bcsF,Gene,bcsF,protein_coding,ECOK1_RS20575,ECOK1_3978,gene-ECOK1_RS20575
NC_017628.1,RefSeq,gene,4077732,4079411,.,+,.,gene-ECOK1_RS20580,bcsG,Gene,bcsG,protein_coding,ECOK1_RS20580,ECOK1_3979,gene-ECOK1_RS20580
NC_017628.1,RefSeq,gene,4079497,4079604,.,-,.,gene-ECOK1_RS27235,ECOK1_RS27235,Gene,protein_coding,ECOK1_RS27235,gene-ECOK1_RS27235,ECOK1_RS27235,Gene
NC_017628.1,RefSeq,gene,4079980,4080087,.,-,.,gene-ECOK1_RS28580,ECOK1_RS28580,Gene,protein_coding,ECOK1_RS28580,gene-ECOK1_RS28580,ECOK1_RS28580,Gene
NC_017628.1,RefSeq,gene,4080462,4080569,.,-,.,gene-ECOK1_RS27250,ECOK1_RS27250,Gene,protein_coding,ECOK1_RS27250,gene-ECOK1_RS27250,ECOK1_RS27250,Gene
NC_017628.1,RefSeq,gene,4081045,4082316,.,+,.,gene-ECOK1_RS20605,yhjV,Gene,yhjV,protein_coding,ECOK1_RS20605,ECOK1_3985,gene-ECOK1_RS20605
NC_017628.1,RefSeq,gene,4082346,4083350,.,-,.,gene-ECOK1_RS20610,dppF,Gene,dppF,protein_coding,ECOK1_RS20610,ECOK1_3986,gene-ECOK1_RS20610
NC_017628.1,RefSeq,gene,4083347,4084330,.,-,.,gene-ECOK1_RS20615,dppD,Gene,dppD,protein_coding,ECOK1_RS20615,ECOK1_3987,gene-ECOK1_RS20615
NC_017628.1,RefSeq,gene,4084341,4085243,.,-,.,gene-ECOK1_RS20620,dppC,Gene,dppC,protein_coding,ECOK1_RS20620,ECOK1_3988,gene-ECOK1_RS20620
NC_017628.1,RefSeq,gene,4085253,4086272,.,-,.,gene-ECOK1_RS20625,dppB,Gene,dppB,protein_coding,ECOK1_RS20625,ECOK1_3989,gene-ECOK1_RS20625
NC_017628.1,RefSeq,gene,4086423,4088030,.,-,.,gene-ECOK1_RS20635,dppA,Gene,dppA,protein_coding,ECOK1_RS20635,ECOK1_3990,gene-ECOK1_RS20635
NC_017628.1,RefSeq,gene,4088774,4088850,.,-,.,gene-ECOK1_RS20645,ECOK1_RS20645,Gene,tRNA,ECOK1_RS20645,ECOK1_3991,gene-ECOK1_RS20645,ECOK1_RS20645
NC_017628.1,RefSeq,gene,4088939,4090630,.,-,.,gene-ECOK1_RS20650,eptB,Gene,eptB,protein_coding,ECOK1_RS20650,ECOK1_3992,gene-ECOK1_RS20650
NC_017628.1,RefSeq,gene,4090954,4092162,.,-,.,gene-ECOK1_RS20655,yhjX,Gene,yhjX,protein_coding,ECOK1_RS20655,ECOK1_3993,gene-ECOK1_RS20655
NC_017628.1,RefSeq,gene,4092391,4093089,.,-,.,gene-ECOK1_RS20660,yhjY,Gene,yhjY,protein_coding,ECOK1_RS20660,ECOK1_3994,gene-ECOK1_RS20660
