	chrom	source	type	start	end	score	strand	phase	attributes	ID	Name	gbkey	gene	gene_biotype	gene_synonym	locus_tag	old_locus_tag	gieStain
4068	NC_017628.1	RefSeq	gene	4264703	4265950	.	+	.	ID=gene-ECOK1_RS21495;Name=tnaB;gbkey=Gene;gene=tnaB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21495;old_locus_tag=ECOK1_4158	gene-ECOK1_RS21495	tnaB	Gene	tnaB	protein_coding		ECOK1_RS21495	ECOK1_4158	.
4069	NC_017628.1	RefSeq	gene	4266082	4267257	.	+	.	ID=gene-ECOK1_RS21500;Name=mdtL;gbkey=Gene;gene=mdtL;gene_biotype=protein_coding;locus_tag=ECOK1_RS21500;old_locus_tag=ECOK1_4159	gene-ECOK1_RS21500	mdtL	Gene	mdtL	protein_coding		ECOK1_RS21500	ECOK1_4159	.
4070	NC_017628.1	RefSeq	gene	4267232	4268191	.	+	.	ID=gene-ECOK1_RS21505;Name=yidZ;gbkey=Gene;gene=yidZ;gene_biotype=protein_coding;locus_tag=ECOK1_RS21505;old_locus_tag=ECOK1_4160	gene-ECOK1_RS21505	yidZ	Gene	yidZ	protein_coding		ECOK1_RS21505	ECOK1_4160	.
4071	NC_017628.1	RefSeq	gene	4268348	4269097	.	+	.	ID=gene-ECOK1_RS21510;Name=yieE;gbkey=Gene;gene=yieE;gene_biotype=protein_coding;locus_tag=ECOK1_RS21510;old_locus_tag=ECOK1_4161	gene-ECOK1_RS21510	yieE	Gene	yieE	protein_coding		ECOK1_RS21510	ECOK1_4161	.
4072	NC_017628.1	RefSeq	gene	4269119	4269685	.	+	.	ID=gene-ECOK1_RS21515;Name=yieF;gbkey=Gene;gene=yieF;gene_biotype=protein_coding;gene_synonym=chrR;locus_tag=ECOK1_RS21515;old_locus_tag=ECOK1_4162	gene-ECOK1_RS21515	yieF	Gene	yieF	protein_coding	chrR	ECOK1_RS21515	ECOK1_4162	.
4073	NC_017628.1	RefSeq	gene	4269738	4271075	.	-	.	ID=gene-ECOK1_RS21520;Name=adeP;gbkey=Gene;gene=adeP;gene_biotype=protein_coding;locus_tag=ECOK1_RS21520;old_locus_tag=ECOK1_4163	gene-ECOK1_RS21520	adeP	Gene	adeP	protein_coding		ECOK1_RS21520	ECOK1_4163	.
4074	NC_017628.1	RefSeq	gene	4271242	4271907	.	+	.	ID=gene-ECOK1_RS21525;Name=yieH;gbkey=Gene;gene=yieH;gene_biotype=protein_coding;locus_tag=ECOK1_RS21525;old_locus_tag=ECOK1_4164	gene-ECOK1_RS21525	yieH	Gene	yieH	protein_coding		ECOK1_RS21525	ECOK1_4164	.
4075	NC_017628.1	RefSeq	gene	4271974	4272447	.	+	.	ID=gene-ECOK1_RS21530;Name=cbrB;gbkey=Gene;gene=cbrB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21530;old_locus_tag=ECOK1_4165	gene-ECOK1_RS21530	cbrB	Gene	cbrB	protein_coding		ECOK1_RS21530	ECOK1_4165	.
4076	NC_017628.1	RefSeq	gene	4272529	4273251	.	-	.	ID=gene-ECOK1_RS21535;Name=yieK;gbkey=Gene;gene=yieK;gene_biotype=protein_coding;locus_tag=ECOK1_RS21535;old_locus_tag=ECOK1_4166	gene-ECOK1_RS21535	yieK	Gene	yieK	protein_coding		ECOK1_RS21535	ECOK1_4166	.
4077	NC_017628.1	RefSeq	gene	4274461	4276077	.	-	.	ID=gene-ECOK1_RS21545;Name=bglH;gbkey=Gene;gene=bglH;gene_biotype=protein_coding;locus_tag=ECOK1_RS21545;old_locus_tag=ECOK1_4168	gene-ECOK1_RS21545	bglH	Gene	bglH	protein_coding		ECOK1_RS21545	ECOK1_4168	.
4078	NC_017628.1	RefSeq	gene	4276163	4277557	.	-	.	ID=gene-ECOK1_RS21550;Name=bglB;gbkey=Gene;gene=bglB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21550;old_locus_tag=ECOK1_4169	gene-ECOK1_RS21550	bglB	Gene	bglB	protein_coding		ECOK1_RS21550	ECOK1_4169	.
4079	NC_017628.1	RefSeq	gene	4277576	4279450	.	-	.	ID=gene-ECOK1_RS21555;Name=bglF;gbkey=Gene;gene=bglF;gene_biotype=protein_coding;locus_tag=ECOK1_RS21555;old_locus_tag=ECOK1_4170	gene-ECOK1_RS21555	bglF	Gene	bglF	protein_coding		ECOK1_RS21555	ECOK1_4170	.
4080	NC_017628.1	RefSeq	gene	4279584	4280420	.	-	.	ID=gene-ECOK1_RS21560;Name=bglG;gbkey=Gene;gene=bglG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21560;old_locus_tag=ECOK1_4171	gene-ECOK1_RS21560	bglG	Gene	bglG	protein_coding		ECOK1_RS21560	ECOK1_4171	.
4081	NC_017628.1	RefSeq	gene	4280706	4281431	.	-	.	ID=gene-ECOK1_RS21565;Name=phoU;gbkey=Gene;gene=phoU;gene_biotype=protein_coding;locus_tag=ECOK1_RS21565;old_locus_tag=ECOK1_4173	gene-ECOK1_RS21565	phoU	Gene	phoU	protein_coding		ECOK1_RS21565	ECOK1_4173	.
4082	NC_017628.1	RefSeq	gene	4281446	4282219	.	-	.	ID=gene-ECOK1_RS21570;Name=pstB;gbkey=Gene;gene=pstB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21570;old_locus_tag=ECOK1_4174	gene-ECOK1_RS21570	pstB	Gene	pstB	protein_coding		ECOK1_RS21570	ECOK1_4174	.
4083	NC_017628.1	RefSeq	gene	4282310	4283200	.	-	.	ID=gene-ECOK1_RS21575;Name=pstA;gbkey=Gene;gene=pstA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21575;old_locus_tag=ECOK1_4175	gene-ECOK1_RS21575	pstA	Gene	pstA	protein_coding		ECOK1_RS21575	ECOK1_4175	.
4084	NC_017628.1	RefSeq	gene	4283200	4284159	.	-	.	ID=gene-ECOK1_RS21580;Name=pstC;gbkey=Gene;gene=pstC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21580;old_locus_tag=ECOK1_4176	gene-ECOK1_RS21580	pstC	Gene	pstC	protein_coding		ECOK1_RS21580	ECOK1_4176	.
4085	NC_017628.1	RefSeq	gene	4284246	4285286	.	-	.	ID=gene-ECOK1_RS21585;Name=pstS;gbkey=Gene;gene=pstS;gene_biotype=protein_coding;locus_tag=ECOK1_RS21585;old_locus_tag=ECOK1_4177	gene-ECOK1_RS21585	pstS	Gene	pstS	protein_coding		ECOK1_RS21585	ECOK1_4177	.
4086	NC_017628.1	RefSeq	gene	4285600	4287429	.	-	.	ID=gene-ECOK1_RS21590;Name=glmS;gbkey=Gene;gene=glmS;gene_biotype=protein_coding;locus_tag=ECOK1_RS21590;old_locus_tag=ECOK1_4178	gene-ECOK1_RS21590	glmS	Gene	glmS	protein_coding		ECOK1_RS21590	ECOK1_4178	.
4087	NC_017628.1	RefSeq	gene	4287590	4288960	.	-	.	ID=gene-ECOK1_RS21595;Name=glmU;gbkey=Gene;gene=glmU;gene_biotype=protein_coding;locus_tag=ECOK1_RS21595;old_locus_tag=ECOK1_4179	gene-ECOK1_RS21595	glmU	Gene	glmU	protein_coding		ECOK1_RS21595	ECOK1_4179	.
4088	NC_017628.1	RefSeq	gene	4289314	4289733	.	-	.	ID=gene-ECOK1_RS21600;Name=atpC;gbkey=Gene;gene=atpC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21600;old_locus_tag=ECOK1_4180	gene-ECOK1_RS21600	atpC	Gene	atpC	protein_coding		ECOK1_RS21600	ECOK1_4180	.
4089	NC_017628.1	RefSeq	gene	4289754	4291136	.	-	.	ID=gene-ECOK1_RS21605;Name=atpD;gbkey=Gene;gene=atpD;gene_biotype=protein_coding;locus_tag=ECOK1_RS21605;old_locus_tag=ECOK1_4181	gene-ECOK1_RS21605	atpD	Gene	atpD	protein_coding		ECOK1_RS21605	ECOK1_4181	.
4090	NC_017628.1	RefSeq	gene	4291163	4292026	.	-	.	ID=gene-ECOK1_RS21610;Name=atpG;gbkey=Gene;gene=atpG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21610;old_locus_tag=ECOK1_4182	gene-ECOK1_RS21610	atpG	Gene	atpG	protein_coding		ECOK1_RS21610	ECOK1_4182	.
4091	NC_017628.1	RefSeq	gene	4292077	4293618	.	-	.	ID=gene-ECOK1_RS21615;Name=atpA;gbkey=Gene;gene=atpA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21615;old_locus_tag=ECOK1_4183	gene-ECOK1_RS21615	atpA	Gene	atpA	protein_coding		ECOK1_RS21615	ECOK1_4183	.
4092	NC_017628.1	RefSeq	gene	4293631	4294164	.	-	.	ID=gene-ECOK1_RS21620;Name=atpH;gbkey=Gene;gene=atpH;gene_biotype=protein_coding;locus_tag=ECOK1_RS21620;old_locus_tag=ECOK1_4184	gene-ECOK1_RS21620	atpH	Gene	atpH	protein_coding		ECOK1_RS21620	ECOK1_4184	.
4093	NC_017628.1	RefSeq	gene	4294179	4294649	.	-	.	ID=gene-ECOK1_RS21625;Name=atpF;gbkey=Gene;gene=atpF;gene_biotype=protein_coding;locus_tag=ECOK1_RS21625;old_locus_tag=ECOK1_4185	gene-ECOK1_RS21625	atpF	Gene	atpF	protein_coding		ECOK1_RS21625	ECOK1_4185	.
4094	NC_017628.1	RefSeq	gene	4294711	4294950	.	-	.	ID=gene-ECOK1_RS21630;Name=atpE;gbkey=Gene;gene=atpE;gene_biotype=protein_coding;locus_tag=ECOK1_RS21630;old_locus_tag=ECOK1_4186	gene-ECOK1_RS21630	atpE	Gene	atpE	protein_coding		ECOK1_RS21630	ECOK1_4186	.
4095	NC_017628.1	RefSeq	gene	4294997	4295812	.	-	.	ID=gene-ECOK1_RS21635;Name=atpB;gbkey=Gene;gene=atpB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21635;old_locus_tag=ECOK1_4187	gene-ECOK1_RS21635	atpB	Gene	atpB	protein_coding		ECOK1_RS21635	ECOK1_4187	.
4096	NC_017628.1	RefSeq	gene	4295821	4296201	.	-	.	ID=gene-ECOK1_RS21640;Name=atpI;gbkey=Gene;gene=atpI;gene_biotype=protein_coding;locus_tag=ECOK1_RS21640;old_locus_tag=ECOK1_4188	gene-ECOK1_RS21640	atpI	Gene	atpI	protein_coding		ECOK1_RS21640	ECOK1_4188	.
4097	NC_017628.1	RefSeq	gene	4296818	4297441	.	-	.	ID=gene-ECOK1_RS21645;Name=rsmG;gbkey=Gene;gene=rsmG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21645;old_locus_tag=ECOK1_4189	gene-ECOK1_RS21645	rsmG	Gene	rsmG	protein_coding		ECOK1_RS21645	ECOK1_4189	.
4098	NC_017628.1	RefSeq	gene	4297505	4299394	.	-	.	ID=gene-ECOK1_RS21650;Name=mnmG;gbkey=Gene;gene=mnmG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21650;old_locus_tag=ECOK1_4190	gene-ECOK1_RS21650	mnmG	Gene	mnmG	protein_coding		ECOK1_RS21650	ECOK1_4190	.
4099	NC_017628.1	RefSeq	gene	4299773	4300216	.	-	.	ID=gene-ECOK1_RS21655;Name=mioC;gbkey=Gene;gene=mioC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21655;old_locus_tag=ECOK1_4191	gene-ECOK1_RS21655	mioC	Gene	mioC	protein_coding		ECOK1_RS21655	ECOK1_4191	.
4100	NC_017628.1	RefSeq	gene	4300306	4300764	.	-	.	ID=gene-ECOK1_RS21660;Name=asnC;gbkey=Gene;gene=asnC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21660;old_locus_tag=ECOK1_4192	gene-ECOK1_RS21660	asnC	Gene	asnC	protein_coding		ECOK1_RS21660	ECOK1_4192	.
4101	NC_017628.1	RefSeq	gene	4300916	4301908	.	+	.	ID=gene-ECOK1_RS21665;Name=asnA;gbkey=Gene;gene=asnA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21665;old_locus_tag=ECOK1_4193	gene-ECOK1_RS21665	asnA	Gene	asnA	protein_coding		ECOK1_RS21665	ECOK1_4193	.
4102	NC_017628.1	RefSeq	gene	4301913	4303364	.	-	.	ID=gene-ECOK1_RS21670;Name=viaA;gbkey=Gene;gene=viaA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21670;old_locus_tag=ECOK1_4194	gene-ECOK1_RS21670	viaA	Gene	viaA	protein_coding		ECOK1_RS21670	ECOK1_4194	.
4103	NC_017628.1	RefSeq	gene	4303358	4304854	.	-	.	ID=gene-ECOK1_RS21675;Name=ravA;gbkey=Gene;gene=ravA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21675;old_locus_tag=ECOK1_4195	gene-ECOK1_RS21675	ravA	Gene	ravA	protein_coding		ECOK1_RS21675	ECOK1_4195	.
4104	NC_017628.1	RefSeq	gene	4305077	4306945	.	+	.	ID=gene-ECOK1_RS21680;Name=kup;gbkey=Gene;gene=kup;gene_biotype=protein_coding;locus_tag=ECOK1_RS21680;old_locus_tag=ECOK1_4196	gene-ECOK1_RS21680	kup	Gene	kup	protein_coding		ECOK1_RS21680	ECOK1_4196	.
4105	NC_017628.1	RefSeq	gene	4307112	4307531	.	+	.	ID=gene-ECOK1_RS21685;Name=rbsD;gbkey=Gene;gene=rbsD;gene_biotype=protein_coding;locus_tag=ECOK1_RS21685;old_locus_tag=ECOK1_4197	gene-ECOK1_RS21685	rbsD	Gene	rbsD	protein_coding		ECOK1_RS21685	ECOK1_4197	.
4106	NC_017628.1	RefSeq	gene	4307539	4309044	.	+	.	ID=gene-ECOK1_RS21690;Name=rbsA;gbkey=Gene;gene=rbsA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21690;old_locus_tag=ECOK1_4198	gene-ECOK1_RS21690	rbsA	Gene	rbsA	protein_coding		ECOK1_RS21690	ECOK1_4198	.
4107	NC_017628.1	RefSeq	gene	4309049	4310014	.	+	.	ID=gene-ECOK1_RS21695;Name=rbsC;gbkey=Gene;gene=rbsC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21695;old_locus_tag=ECOK1_4199	gene-ECOK1_RS21695	rbsC	Gene	rbsC	protein_coding		ECOK1_RS21695	ECOK1_4199	.
4108	NC_017628.1	RefSeq	gene	4310039	4310929	.	+	.	ID=gene-ECOK1_RS21700;Name=rbsB;gbkey=Gene;gene=rbsB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21700;old_locus_tag=ECOK1_4200	gene-ECOK1_RS21700	rbsB	Gene	rbsB	protein_coding		ECOK1_RS21700	ECOK1_4200	.
4109	NC_017628.1	RefSeq	gene	4311055	4311984	.	+	.	ID=gene-ECOK1_RS21705;Name=rbsK;gbkey=Gene;gene=rbsK;gene_biotype=protein_coding;locus_tag=ECOK1_RS21705;old_locus_tag=ECOK1_4201	gene-ECOK1_RS21705	rbsK	Gene	rbsK	protein_coding		ECOK1_RS21705	ECOK1_4201	.
4110	NC_017628.1	RefSeq	gene	4311988	4312980	.	+	.	ID=gene-ECOK1_RS21710;Name=rbsR;gbkey=Gene;gene=rbsR;gene_biotype=protein_coding;locus_tag=ECOK1_RS21710;old_locus_tag=ECOK1_4203	gene-ECOK1_RS21710	rbsR	Gene	rbsR	protein_coding		ECOK1_RS21710	ECOK1_4203	.
4111	NC_017628.1	RefSeq	gene	4314396	4315088	.	-	.	ID=gene-ECOK1_RS21720;Name=yieP;gbkey=Gene;gene=yieP;gene_biotype=protein_coding;locus_tag=ECOK1_RS21720;old_locus_tag=ECOK1_4204	gene-ECOK1_RS21720	yieP	Gene	yieP	protein_coding		ECOK1_RS21720	ECOK1_4204	.
4112	NC_017628.1	RefSeq	gene	4315569	4317110	.	+	.	ID=gene-ECOK1_RS21725;Name=ECOK1_RS21725;gbkey=Gene;gene_biotype=rRNA;locus_tag=ECOK1_RS21725;old_locus_tag=ECOK1_4205	gene-ECOK1_RS21725	ECOK1_RS21725	Gene		rRNA		ECOK1_RS21725	ECOK1_4205	.
4113	NC_017628.1	RefSeq	gene	4317196	4317271	.	+	.	ID=gene-ECOK1_RS21730;Name=ECOK1_RS21730;gbkey=Gene;gene_biotype=tRNA;locus_tag=ECOK1_RS21730;old_locus_tag=ECOK1_4206	gene-ECOK1_RS21730	ECOK1_RS21730	Gene		tRNA		ECOK1_RS21730	ECOK1_4206	.
4114	NC_017628.1	RefSeq	gene	4317465	4320368	.	+	.	ID=gene-ECOK1_RS21735;Name=ECOK1_RS21735;gbkey=Gene;gene_biotype=rRNA;locus_tag=ECOK1_RS21735;old_locus_tag=ECOK1_4207	gene-ECOK1_RS21735	ECOK1_RS21735	Gene		rRNA		ECOK1_RS21735	ECOK1_4207	.
4115	NC_017628.1	RefSeq	gene	4320469	4320584	.	+	.	ID=gene-ECOK1_RS21740;Name=rrf;gbkey=Gene;gene=rrf;gene_biotype=rRNA;locus_tag=ECOK1_RS21740;old_locus_tag=ECOK1_4208	gene-ECOK1_RS21740	rrf	Gene	rrf	rRNA		ECOK1_RS21740	ECOK1_4208	.
4116	NC_017628.1	RefSeq	gene	4320638	4320714	.	+	.	ID=gene-ECOK1_RS21745;Name=ECOK1_RS21745;gbkey=Gene;gene_biotype=tRNA;locus_tag=ECOK1_RS21745;old_locus_tag=ECOK1_4209	gene-ECOK1_RS21745	ECOK1_RS21745	Gene		tRNA		ECOK1_RS21745	ECOK1_4209	.
4117	NC_017628.1	RefSeq	gene	4320723	4320798	.	+	.	ID=gene-ECOK1_RS21750;Name=ECOK1_RS21750;gbkey=Gene;gene_biotype=tRNA;locus_tag=ECOK1_RS21750;old_locus_tag=ECOK1_4210	gene-ECOK1_RS21750	ECOK1_RS21750	Gene		tRNA		ECOK1_RS21750	ECOK1_4210	.
4118	NC_017628.1	RefSeq	gene	4320894	4321733	.	-	.	ID=gene-ECOK1_RS21755;Name=hdfR;gbkey=Gene;gene=hdfR;gene_biotype=protein_coding;locus_tag=ECOK1_RS21755;old_locus_tag=ECOK1_4211	gene-ECOK1_RS21755	hdfR	Gene	hdfR	protein_coding		ECOK1_RS21755	ECOK1_4211	.
4119	NC_017628.1	RefSeq	gene	4321852	4322190	.	+	.	ID=gene-ECOK1_RS21760;Name=maoP;gbkey=Gene;gene=maoP;gene_biotype=protein_coding;locus_tag=ECOK1_RS21760;old_locus_tag=ECOK1_4212	gene-ECOK1_RS21760	maoP	Gene	maoP	protein_coding		ECOK1_RS21760	ECOK1_4212	.
4120	NC_017628.1	RefSeq	gene	4322215	4323735	.	-	.	ID=gene-ECOK1_RS21765;Name=yifB;gbkey=Gene;gene=yifB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21765;old_locus_tag=ECOK1_4213	gene-ECOK1_RS21765	yifB	Gene	yifB	protein_coding		ECOK1_RS21765	ECOK1_4213	.
4121	NC_017628.1	RefSeq	gene	4324088	4324186	.	+	.	ID=gene-ECOK1_RS21770;Name=ilvL;gbkey=Gene;gene=ilvL;gene_biotype=protein_coding;locus_tag=ECOK1_RS21770;old_locus_tag=ECOK1_4214	gene-ECOK1_RS21770	ilvL	Gene	ilvL	protein_coding		ECOK1_RS21770	ECOK1_4214	.
4122	NC_017628.1	RefSeq	gene	4324273	4324323	.	+	.	ID=gene-ECOK1_RS28595;Name=ilvX;gbkey=Gene;gene=ilvX;gene_biotype=protein_coding;locus_tag=ECOK1_RS28595	gene-ECOK1_RS28595	ilvX	Gene	ilvX	protein_coding		ECOK1_RS28595		.
4123	NC_017628.1	RefSeq	gene	4324326	4325972	.	+	.	ID=gene-ECOK1_RS21775;Name=ilvG;gbkey=Gene;gene=ilvG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21775;old_locus_tag=ECOK1_4215	gene-ECOK1_RS21775	ilvG	Gene	ilvG	protein_coding		ECOK1_RS21775	ECOK1_4215	.
4124	NC_017628.1	RefSeq	gene	4325969	4326232	.	+	.	ID=gene-ECOK1_RS21780;Name=ilvM;gbkey=Gene;gene=ilvM;gene_biotype=protein_coding;locus_tag=ECOK1_RS21780;old_locus_tag=ECOK1_4216	gene-ECOK1_RS21780	ilvM	Gene	ilvM	protein_coding		ECOK1_RS21780	ECOK1_4216	.
4125	NC_017628.1	RefSeq	gene	4326252	4327181	.	+	.	ID=gene-ECOK1_RS21785;Name=ilvE;gbkey=Gene;gene=ilvE;gene_biotype=protein_coding;locus_tag=ECOK1_RS21785;old_locus_tag=ECOK1_4217	gene-ECOK1_RS21785	ilvE	Gene	ilvE	protein_coding		ECOK1_RS21785	ECOK1_4217	.
4126	NC_017628.1	RefSeq	gene	4327246	4329096	.	+	.	ID=gene-ECOK1_RS21790;Name=ilvD;gbkey=Gene;gene=ilvD;gene_biotype=protein_coding;locus_tag=ECOK1_RS21790;old_locus_tag=ECOK1_4218	gene-ECOK1_RS21790	ilvD	Gene	ilvD	protein_coding		ECOK1_RS21790	ECOK1_4218	.
4127	NC_017628.1	RefSeq	gene	4329099	4330643	.	+	.	ID=gene-ECOK1_RS21795;Name=ilvA;gbkey=Gene;gene=ilvA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21795;old_locus_tag=ECOK1_4220	gene-ECOK1_RS21795	ilvA	Gene	ilvA	protein_coding		ECOK1_RS21795	ECOK1_4220	.
4128	NC_017628.1	RefSeq	gene	4330640	4331530	.	-	.	ID=gene-ECOK1_RS21800;Name=ilvY;gbkey=Gene;gene=ilvY;gene_biotype=protein_coding;locus_tag=ECOK1_RS21800;old_locus_tag=ECOK1_4219	gene-ECOK1_RS21800	ilvY	Gene	ilvY	protein_coding		ECOK1_RS21800	ECOK1_4219	.
4129	NC_017628.1	RefSeq	gene	4331680	4333155	.	+	.	ID=gene-ECOK1_RS21805;Name=ilvC;gbkey=Gene;gene=ilvC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21805;old_locus_tag=ECOK1_4221	gene-ECOK1_RS21805	ilvC	Gene	ilvC	protein_coding		ECOK1_RS21805	ECOK1_4221	.
4130	NC_017628.1	RefSeq	gene	4333201	4333482	.	-	.	ID=gene-ECOK1_RS21810;Name=ppiC;gbkey=Gene;gene=ppiC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21810;old_locus_tag=ECOK1_4222	gene-ECOK1_RS21810	ppiC	Gene	ppiC	protein_coding		ECOK1_RS21810	ECOK1_4222	.
4131	NC_017628.1	RefSeq	gene	4333569	4335590	.	+	.	ID=gene-ECOK1_RS21815;Name=rep;gbkey=Gene;gene=rep;gene_biotype=protein_coding;locus_tag=ECOK1_RS21815;old_locus_tag=ECOK1_4223	gene-ECOK1_RS21815	rep	Gene	rep	protein_coding		ECOK1_RS21815	ECOK1_4223	.
4132	NC_017628.1	RefSeq	gene	4335637	4337121	.	-	.	ID=gene-ECOK1_RS21820;Name=gppA;gbkey=Gene;gene=gppA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21820;old_locus_tag=ECOK1_4224	gene-ECOK1_RS21820	gppA	Gene	gppA	protein_coding		ECOK1_RS21820	ECOK1_4224	.
4133	NC_017628.1	RefSeq	gene	4337257	4338522	.	-	.	ID=gene-ECOK1_RS21825;Name=rhlB;gbkey=Gene;gene=rhlB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21825;old_locus_tag=ECOK1_4225	gene-ECOK1_RS21825	rhlB	Gene	rhlB	protein_coding		ECOK1_RS21825	ECOK1_4225	.
4134	NC_017628.1	RefSeq	gene	4338653	4338982	.	+	.	ID=gene-ECOK1_RS21830;Name=trxA;gbkey=Gene;gene=trxA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21830;old_locus_tag=ECOK1_4226	gene-ECOK1_RS21830	trxA	Gene	trxA	protein_coding		ECOK1_RS21830	ECOK1_4226	.
4135	NC_017628.1	RefSeq	gene	4339123	4339224	.	+	.	ID=gene-ECOK1_RS21835;Name=rhoL;gbkey=Gene;gene=rhoL;gene_biotype=protein_coding;locus_tag=ECOK1_RS21835;old_locus_tag=ECOK1_4227	gene-ECOK1_RS21835	rhoL	Gene	rhoL	protein_coding		ECOK1_RS21835	ECOK1_4227	.
4136	NC_017628.1	RefSeq	gene	4339309	4340568	.	+	.	ID=gene-ECOK1_RS21840;Name=rho;gbkey=Gene;gene=rho;gene_biotype=protein_coding;locus_tag=ECOK1_RS21840;old_locus_tag=ECOK1_4228	gene-ECOK1_RS21840	rho	Gene	rho	protein_coding		ECOK1_RS21840	ECOK1_4228	.
4137	NC_017628.1	RefSeq	gene	4340808	4341911	.	+	.	ID=gene-ECOK1_RS21850;Name=wecA;gbkey=Gene;gene=wecA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21850;old_locus_tag=ECOK1_4230	gene-ECOK1_RS21850	wecA	Gene	wecA	protein_coding		ECOK1_RS21850	ECOK1_4230	.
4138	NC_017628.1	RefSeq	gene	4341923	4342969	.	+	.	ID=gene-ECOK1_RS21855;Name=wzzE;gbkey=Gene;gene=wzzE;gene_biotype=protein_coding;locus_tag=ECOK1_RS21855;old_locus_tag=ECOK1_4231	gene-ECOK1_RS21855	wzzE	Gene	wzzE	protein_coding		ECOK1_RS21855	ECOK1_4231	.
4139	NC_017628.1	RefSeq	gene	4343025	4344155	.	+	.	ID=gene-ECOK1_RS21860;Name=wecB;gbkey=Gene;gene=wecB;gene_biotype=protein_coding;locus_tag=ECOK1_RS21860;old_locus_tag=ECOK1_4232	gene-ECOK1_RS21860	wecB	Gene	wecB	protein_coding		ECOK1_RS21860	ECOK1_4232	.
4140	NC_017628.1	RefSeq	gene	4344152	4345414	.	+	.	ID=gene-ECOK1_RS21865;Name=wecC;gbkey=Gene;gene=wecC;gene_biotype=protein_coding;locus_tag=ECOK1_RS21865;old_locus_tag=ECOK1_4233	gene-ECOK1_RS21865	wecC	Gene	wecC	protein_coding		ECOK1_RS21865	ECOK1_4233	.
4141	NC_017628.1	RefSeq	gene	4345414	4346481	.	+	.	ID=gene-ECOK1_RS21870;Name=rffG;gbkey=Gene;gene=rffG;gene_biotype=protein_coding;locus_tag=ECOK1_RS21870;old_locus_tag=ECOK1_4234	gene-ECOK1_RS21870	rffG	Gene	rffG	protein_coding		ECOK1_RS21870	ECOK1_4234	.
4142	NC_017628.1	RefSeq	gene	4346500	4347381	.	+	.	ID=gene-ECOK1_RS21875;Name=rfbA;gbkey=Gene;gene=rfbA;gene_biotype=protein_coding;locus_tag=ECOK1_RS21875;old_locus_tag=ECOK1_4235	gene-ECOK1_RS21875	rfbA	Gene	rfbA	protein_coding		ECOK1_RS21875	ECOK1_4235	.
4143	NC_017628.1	RefSeq	gene	4347359	4348033	.	+	.	ID=gene-ECOK1_RS21880;Name=rffC;gbkey=Gene;gene=rffC;gene_biotype=protein_coding;gene_synonym=wecD;locus_tag=ECOK1_RS21880;old_locus_tag=ECOK1_4236	gene-ECOK1_RS21880	rffC	Gene	rffC	protein_coding	wecD	ECOK1_RS21880	ECOK1_4236	.
4144	NC_017628.1	RefSeq	gene	4348038	4349168	.	+	.	ID=gene-ECOK1_RS21885;Name=rffA;gbkey=Gene;gene=rffA;gene_biotype=protein_coding;gene_synonym=fcnA,wecE;locus_tag=ECOK1_RS21885;old_locus_tag=ECOK1_4237	gene-ECOK1_RS21885	rffA	Gene	rffA	protein_coding	fcnA,wecE	ECOK1_RS21885	ECOK1_4237	.
4145	NC_017628.1	RefSeq	gene	4349170	4350420	.	+	.	ID=gene-ECOK1_RS21890;Name=wzxE;gbkey=Gene;gene=wzxE;gene_biotype=protein_coding;locus_tag=ECOK1_RS21890;old_locus_tag=ECOK1_4238	gene-ECOK1_RS21890	wzxE	Gene	wzxE	protein_coding		ECOK1_RS21890	ECOK1_4238	.
